,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
56477,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,33.5,8.38,M,38
56478,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,33.5,8.38,F,48
56479,C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,33.5,8.38,M,24
56480,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,13.5,3.38,F,22
56481,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,27.0,6.75,M,31
56482,C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,60.0,15.0,F,27
56483,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16.0,4.0,M,32
56484,C2B,Airlines,Online,Bronze Plan,Yes,197,SINGAPORE,336.5,84.13,F,22
56485,C2B,Airlines,Online,Bronze Plan,Yes,25,SINGAPORE,67.0,16.75,M,31
56486,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,21.0,5.25,M,40
56487,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,27.0,6.75,M,32
56488,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,16.0,4.0,F,32
56489,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,20.0,5.0,M,36
56490,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,33.5,8.38,F,26
56491,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,60.0,15.0,M,51
56492,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,27.0,6.75,M,46
56493,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,60.0,15.0,M,28
56494,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,42.0,10.5,M,42
56495,C2B,Airlines,Online,Silver Plan,No,81,SINGAPORE,46.8,11.7,M,24
56496,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,22.5,5.63,M,29
56497,C2B,Airlines,Online,Silver Plan,Yes,15,SINGAPORE,62.0,15.5,F,26
56498,C2B,Airlines,Online,Silver Plan,No,83,SINGAPORE,22.5,5.63,F,33
56499,C2B,Airlines,Online,Silver Plan,No,37,SINGAPORE,29.0,7.25,F,47
56500,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,45.0,11.25,F,51
56501,C2B,Airlines,Online,Silver Plan,No,40,SINGAPORE,72.0,18.0,F,37
56502,C2B,Airlines,Online,Gold Plan,No,17,SINGAPORE,27.5,6.88,F,69
56503,C2B,Airlines,Online,Gold Plan,No,24,SINGAPORE,82.8,20.7,F,56
56504,C2B,Airlines,Online,Gold Plan,No,24,SINGAPORE,82.8,20.7,M,63
56505,C2B,Airlines,Online,Gold Plan,Yes,6,SINGAPORE,33.5,8.38,F,51
56506,C2B,Airlines,Online,Gold Plan,Yes,6,SINGAPORE,33.5,8.38,M,50
56507,C2B,Airlines,Online,Annual Silver Plan,No,384,SINGAPORE,216.0,54.0,M,26
56508,C2B,Airlines,Online,Annual Silver Plan,Yes,367,SINGAPORE,216.0,54.0,F,52
56509,C2B,Airlines,Online,Annual Silver Plan,No,395,SINGAPORE,216.0,54.0,F,41
56510,C2B,Airlines,Online,Annual Silver Plan,No,379,SINGAPORE,259.2,64.8,F,45
56511,C2B,Airlines,Online,Annual Silver Plan,No,403,SINGAPORE,161.0,40.25,M,47
56512,C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216.0,54.0,F,31
56513,C2B,Airlines,Online,Annual Gold Plan,No,376,SINGAPORE,0.0,83.25,M,24
56514,C2B,Airlines,Online,Annual Gold Plan,No,366,SINGAPORE,333.0,83.25,M,62
56515,C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,0.0,71.85,F,32
56619,JWT,Airlines,Online,Value Plan,No,48,INDIA,72.0,28.8,M,118
56620,KML,Travel Agency,Online,Value Plan,No,33,FRANCE,0.0,36.1,M,48
56621,RAB,Airlines,Online,Value Plan,No,5,BRUNEI DARUSSALAM,15.0,6.0,M,54
56622,RAB,Airlines,Online,Value Plan,No,8,BRUNEI DARUSSALAM,15.0,6.0,F,43
56623,RAB,Airlines,Online,Value Plan,No,34,BRUNEI DARUSSALAM,23.0,9.2,M,43
56624,RAB,Airlines,Online,Value Plan,No,2,BRUNEI DARUSSALAM,15.0,6.0,M,36
56625,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,387,UNITED STATES,323.4,210.21,M,42
56626,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,365,UNITED STATES,323.4,210.21,M,40
56627,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,427,UNITED STATES,323.4,210.21,F,39
56628,LWC,Travel Agency,Online,Annual Travel Protect Silver,Yes,368,CHINA,165.0,107.25,F,39
56629,LWC,Travel Agency,Online,Annual Travel Protect Silver,No,372,UNITED STATES,0.0,149.37,M,44
56630,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,7,MALDIVES,48.5,31.53,F,30
56631,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,17,CHINA,42.0,27.3,M,46
56632,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,40,ISRAEL,39.5,25.68,F,38
56633,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,416,UNITED STATES,323.4,210.21,F,60
56634,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,24,MALAYSIA,26.5,17.23,M,46
56640,JZI,Airlines,Online,Basic Plan,No,59,CHINA,35.0,12.25,M,29
56641,JZI,Airlines,Online,Basic Plan,No,1,PHILIPPINES,18.0,6.3,F,57
56642,JZI,Airlines,Online,Basic Plan,No,3,CHINA,22.0,7.7,M,48
56643,JZI,Airlines,Online,Basic Plan,No,26,THAILAND,30.0,10.5,F,55
56644,JZI,Airlines,Online,Basic Plan,No,4,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,F,62
56645,JZI,Airlines,Online,Basic Plan,No,8,THAILAND,22.0,7.7,M,46
56646,JZI,Airlines,Online,Basic Plan,No,35,THAILAND,22.0,7.7,M,55
56647,JZI,Airlines,Online,Basic Plan,No,110,HONG KONG,26.0,9.1,F,30
56648,JZI,Airlines,Online,Basic Plan,No,17,HONG KONG,35.0,12.25,M,33
56649,JZI,Airlines,Online,Basic Plan,No,40,HONG KONG,26.0,9.1,M,33
56650,JZI,Airlines,Online,Basic Plan,No,68,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,M,33
56651,JZI,Airlines,Online,Basic Plan,No,23,HONG KONG,35.0,12.25,M,46
56652,JZI,Airlines,Online,Basic Plan,No,28,INDONESIA,30.0,10.5,F,46
56653,JZI,Airlines,Online,Basic Plan,No,4,THAILAND,22.0,7.7,F,40
56654,JZI,Airlines,Online,Basic Plan,No,2,INDIA,22.0,7.7,F,39
56655,JZI,Airlines,Online,Basic Plan,Yes,39,VIET NAM,18.0,6.3,M,44
56656,JZI,Airlines,Online,Basic Plan,No,27,THAILAND,22.0,7.7,F,35
56657,JZI,Airlines,Online,Basic Plan,No,11,CHINA,26.0,9.1,M,36
56658,JZI,Airlines,Online,Basic Plan,No,4,MYANMAR,18.0,6.3,F,28
56659,JZI,Airlines,Online,Basic Plan,No,7,THAILAND,22.0,7.7,F,18
56660,JZI,Airlines,Online,Value Plan,No,9,INDONESIA,0.0,11.55,M,29
56661,JZI,Airlines,Online,Value Plan,No,17,CHINA,58.0,20.3,M,30
56662,JZI,Airlines,Online,Value Plan,No,23,ITALY,87.0,30.45,M,47
56663,JZI,Airlines,Online,Value Plan,No,16,INDIA,58.0,20.3,F,29
56664,CCR,Travel Agency,Offline,Comprehensive Plan,No,71,MALAYSIA,29.0,9.57,F,69
56665,CCR,Travel Agency,Offline,Comprehensive Plan,No,70,MALAYSIA,29.0,9.57,F,69
56666,CCR,Travel Agency,Offline,Comprehensive Plan,No,108,MALAYSIA,29.0,9.57,M,28
56669,KML,Travel Agency,Offline,Premier Plan,Yes,2,INDONESIA,29.0,11.02,M,35
56671,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,20.0,5.0,M,43
56672,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,83.4,20.85,M,43
56673,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,16.0,4.0,F,66
56674,C2B,Airlines,Online,Bronze Plan,No,36,SINGAPORE,16.0,4.0,F,65
56675,C2B,Airlines,Online,Bronze Plan,No,23,SINGAPORE,27.0,6.75,F,29
56676,C2B,Airlines,Online,Bronze Plan,No,42,SINGAPORE,112.0,28.0,M,42
56677,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,13.5,3.38,F,36
56678,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,56.5,14.13,F,24
56679,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,13.5,3.38,F,30
56680,C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,40.2,10.05,F,36
56681,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,16.0,4.0,M,32
56682,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16.0,4.0,F,39
56683,C2B,Airlines,Online,Bronze Plan,No,24,SINGAPORE,50.0,12.5,F,34
56684,C2B,Airlines,Online,Silver Plan,No,20,SINGAPORE,72.0,18.0,F,31
56685,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,56.5,14.13,M,47
56686,C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,86.4,21.6,M,43
56687,C2B,Airlines,Online,Silver Plan,No,123,SINGAPORE,145.2,36.3,M,22
56688,C2B,Airlines,Online,Gold Plan,No,21,SINGAPORE,42.5,10.63,M,51
56689,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216.0,54.0,M,33
56690,C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216.0,54.0,M,28
56691,C2B,Airlines,Online,Annual Silver Plan,No,372,SINGAPORE,216.0,54.0,F,29
56692,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216.0,54.0,M,24
56693,C2B,Airlines,Online,Annual Silver Plan,No,519,SINGAPORE,216.0,54.0,F,60
56694,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,161.0,40.25,F,37
56695,C2B,Airlines,Online,Annual Silver Plan,No,387,SINGAPORE,216.0,54.0,F,58
56696,C2B,Airlines,Online,Annual Gold Plan,No,364,SINGAPORE,333.0,83.25,F,32
56795,JWT,Airlines,Online,Value Plan,No,19,INDIA,60.0,24.0,M,118
56796,JWT,Airlines,Online,Value Plan,No,2,INDIA,31.0,12.4,F,118
56797,RAB,Airlines,Online,Value Plan,No,53,BRUNEI DARUSSALAM,50.0,20.0,F,34
56798,RAB,Airlines,Online,Value Plan,No,43,BRUNEI DARUSSALAM,50.0,20.0,F,30
56799,RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15.0,6.0,M,69
56800,RAB,Airlines,Online,Value Plan,No,34,BRUNEI DARUSSALAM,50.0,20.0,M,28
56801,RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15.0,6.0,M,35
56802,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,23.0,9.2,M,39
56803,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,392,UNITED STATES,256.2,166.53,F,26
56804,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,392,UNITED STATES,256.2,166.53,F,24
56805,LWC,Travel Agency,Online,Annual Travel Protect Silver,Yes,366,UNITED STATES,229.8,149.37,M,44
56806,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,Yes,4,MALAYSIA,25.0,16.25,M,64
56807,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,5,CHINA,29.0,18.85,F,38
56808,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,93,JAPAN,44.0,28.6,F,56
56809,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,10,CHINA,36.5,23.73,M,42
56810,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,1,MALAYSIA,26.5,17.23,F,56
56811,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,16,JAPAN,37.5,24.38,M,30
56812,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,17,JAPAN,37.5,24.38,F,31
56813,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,134,BHUTAN,39.5,25.68,F,27
56814,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,365,UNITED STATES,256.2,166.53,F,25
56815,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,34,THAILAND,26.5,17.23,M,37
56816,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,2,MALAYSIA,26.5,17.23,F,51
56822,JZI,Airlines,Online,Basic Plan,No,2,INDONESIA,18.0,6.3,F,32
56823,JZI,Airlines,Online,Basic Plan,No,27,THAILAND,30.0,10.5,F,53
56824,JZI,Airlines,Online,Basic Plan,No,80,CHINA,44.0,15.4,F,47
56825,JZI,Airlines,Online,Basic Plan,No,25,THAILAND,30.0,10.5,M,47
56826,JZI,Airlines,Online,Basic Plan,No,3,INDONESIA,18.0,6.3,M,53
56827,JZI,Airlines,Online,Basic Plan,No,38,INDONESIA,18.0,6.3,M,56
56828,JZI,Airlines,Online,Basic Plan,No,33,VIET NAM,30.0,10.5,M,75
56829,JZI,Airlines,Online,Basic Plan,No,18,CHINA,44.0,15.4,M,33
56830,JZI,Airlines,Online,Basic Plan,No,23,CHINA,26.0,9.1,M,55
56831,JZI,Airlines,Online,Basic Plan,No,5,VIET NAM,18.0,6.3,M,63
56832,JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18.0,6.3,M,45
56833,JZI,Airlines,Online,Basic Plan,No,15,THAILAND,22.0,7.7,M,37
56834,JZI,Airlines,Online,Basic Plan,No,28,CHINA,35.0,12.25,M,63
56835,JZI,Airlines,Online,Basic Plan,No,12,CHINA,22.0,7.7,M,45
56836,JZI,Airlines,Online,Basic Plan,No,17,HONG KONG,26.0,9.1,F,22
56837,JZI,Airlines,Online,Basic Plan,No,10,INDONESIA,0.0,6.3,F,62
56838,JZI,Airlines,Online,Basic Plan,No,8,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22.0,7.7,M,64
56839,JZI,Airlines,Online,Basic Plan,No,22,CHINA,26.0,9.1,M,40
56840,JZI,Airlines,Online,Basic Plan,No,17,MALAYSIA,30.0,10.5,M,18
56841,JZI,Airlines,Online,Basic Plan,No,21,CAMBODIA,22.0,7.7,M,29
56842,JZI,Airlines,Online,Basic Plan,No,89,CHINA,35.0,12.25,F,26
56843,JZI,Airlines,Online,Value Plan,No,87,CHINA,45.0,15.75,M,37
56844,JZI,Airlines,Online,Value Plan,No,46,UNITED STATES,96.0,33.6,M,38
56845,JZI,Airlines,Online,Value Plan,No,16,JAPAN,45.0,15.75,M,29
56846,JZI,Airlines,Online,Value Plan,No,3,HONG KONG,36.0,12.6,M,33
56847,CBH,Travel Agency,Offline,Comprehensive Plan,No,25,THAILAND,29.0,9.57,F,20
56848,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,33.5,8.38,F,28
56849,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,20.0,5.0,F,32
56850,C2B,Airlines,Online,Bronze Plan,No,80,SINGAPORE,152.0,38.0,M,27
56851,C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,16.0,4.0,M,38
56852,C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,16.0,4.0,M,34
56853,C2B,Airlines,Online,Bronze Plan,No,80,SINGAPORE,33.5,8.38,M,26
56854,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,20.0,5.0,F,21
56855,C2B,Airlines,Online,Bronze Plan,No,153,SINGAPORE,33.5,8.38,F,59
56856,C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,27.0,6.75,M,22
56857,C2B,Airlines,Online,Bronze Plan,Yes,20,SINGAPORE,16.0,4.0,M,32
56858,C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,106.0,26.5,M,24
56859,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,60.0,15.0,F,40
56860,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,16.0,4.0,M,25
56861,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,27.0,6.75,M,53
56862,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,16.0,4.0,M,23
56863,C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,51.0,12.75,F,37
56864,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,16.0,4.0,F,22
56865,C2B,Airlines,Online,Bronze Plan,No,1,SINGAPORE,18.9,4.72,F,39
56866,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,20.0,5.0,M,27
56867,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,47.5,11.88,M,30
56868,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,22.5,5.63,F,55
56869,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,35.4,8.85,F,60
56870,C2B,Airlines,Online,Gold Plan,No,175,SINGAPORE,539.0,134.75,M,24
56871,C2B,Airlines,Online,Annual Silver Plan,No,466,SINGAPORE,259.2,64.8,F,27
56872,C2B,Airlines,Online,Annual Silver Plan,No,406,SINGAPORE,259.2,64.8,F,54
56873,C2B,Airlines,Online,Annual Silver Plan,No,390,SINGAPORE,216.0,54.0,M,34
56874,C2B,Airlines,Online,Annual Silver Plan,No,390,SINGAPORE,216.0,54.0,F,32
56875,C2B,Airlines,Online,Annual Gold Plan,No,380,SINGAPORE,0.0,83.25,F,63
56876,C2B,Airlines,Online,Annual Gold Plan,No,384,SINGAPORE,333.0,83.25,M,63
56949,JWT,Airlines,Online,Value Plan,No,11,INDIA,31.0,12.4,M,118
56950,RAB,Airlines,Online,Value Plan,No,82,MALAYSIA,15.0,6.0,F,33
56951,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,401,UNITED STATES,256.2,166.53,M,51
56952,LWC,Travel Agency,Online,Annual Travel Protect Gold,No,365,CHINA,204.6,132.99,M,41
56953,LWC,Travel Agency,Online,Annual Travel Protect Silver,No,365,UNITED STATES,229.8,149.37,M,35
56954,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,4,UNITED ARAB EMIRATES,40.0,26.0,M,22
56955,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,22,UNITED STATES,76.5,49.73,F,37
56956,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,29,JAPAN,50.5,32.83,F,31
56957,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,18,UNITED STATES,76.5,49.73,M,42
56958,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,9,INDIA,36.5,23.73,F,48
56959,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,23,GERMANY,63.5,41.27,F,64
56960,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,22,UNITED KINGDOM,78.0,50.7,M,24
56961,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,10,HONG KONG,26.5,17.23,F,36
56962,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,15,INDIA,37.5,24.38,F,37
56966,JZI,Airlines,Online,Basic Plan,No,6,MYANMAR,18.0,6.3,M,47
56967,JZI,Airlines,Online,Basic Plan,No,75,HONG KONG,26.0,9.1,M,66
56968,JZI,Airlines,Online,Basic Plan,No,75,HONG KONG,26.0,9.1,F,66
56969,JZI,Airlines,Online,Basic Plan,No,7,CHINA,22.0,7.7,M,38
56970,JZI,Airlines,Online,Basic Plan,No,59,MALAYSIA,22.0,7.7,M,78
56971,JZI,Airlines,Online,Basic Plan,No,17,HONG KONG,26.0,9.1,F,28
56972,JZI,Airlines,Online,Basic Plan,No,157,PHILIPPINES,52.0,18.2,F,31
56973,JZI,Airlines,Online,Basic Plan,No,6,THAILAND,18.0,6.3,M,58
56974,JZI,Airlines,Online,Basic Plan,No,20,CHINA,26.0,9.1,M,41
56975,JZI,Airlines,Online,Value Plan,No,24,UNITED KINGDOM,87.0,30.45,M,29
56976,JZI,Airlines,Online,Value Plan,No,25,CHINA,69.0,24.15,M,35
56977,JZI,Airlines,Online,Value Plan,No,36,VIET NAM,39.0,13.65,F,27
56978,CCR,Travel Agency,Offline,Comprehensive Plan,No,58,MALAYSIA,29.0,9.57,F,70
56979,CSR,Travel Agency,Offline,Comprehensive Plan,No,209,MALAYSIA,29.0,9.57,F,53
56981,ART,Airlines,Online,24 Protect,No,19,PHILIPPINES,2.82,0.99,F,48
56982,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,20.0,5.0,F,33
56983,C2B,Airlines,Online,Bronze Plan,Yes,5,SINGAPORE,16.0,4.0,F,29
56984,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16.0,4.0,F,24
56985,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16.0,4.0,M,33
56986,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16.0,4.0,M,30
56987,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,20.0,5.0,M,33
56988,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16.0,4.0,F,24
56989,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,21.0,5.25,F,25
56990,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,32.4,8.1,F,17
56991,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,20.0,5.0,F,66
56992,C2B,Airlines,Online,Bronze Plan,No,78,SINGAPORE,32.4,8.1,M,24
56993,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,16.0,4.0,M,34
56994,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16.0,4.0,F,72
56995,C2B,Airlines,Online,Bronze Plan,No,101,SINGAPORE,125.5,31.38,F,25
56996,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,20.0,5.0,F,25
56997,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,20.0,5.0,F,29
56998,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,16.0,4.0,F,31
56999,C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,56.5,14.13,F,39
57000,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,27.0,6.75,F,30
57001,C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,56.5,14.13,F,33
57002,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,27.0,6.75,M,33
57003,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,22.5,5.63,M,57
57004,C2B,Airlines,Online,Silver Plan,Yes,2,SINGAPORE,18.5,4.63,F,37
57005,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,34.8,8.7,M,35
57006,C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,63.0,15.75,M,11
57007,C2B,Airlines,Online,Gold Plan,No,172,SINGAPORE,515.0,128.75,M,24
57008,C2B,Airlines,Online,Gold Plan,No,7,SINGAPORE,27.5,6.88,M,31
57009,C2B,Airlines,Online,Annual Silver Plan,No,421,SINGAPORE,216.0,54.0,F,23
57010,C2B,Airlines,Online,Annual Silver Plan,No,393,SINGAPORE,216.0,54.0,F,72
57011,C2B,Airlines,Online,Annual Silver Plan,No,374,SINGAPORE,216.0,54.0,F,62
57012,C2B,Airlines,Online,Annual Silver Plan,No,382,SINGAPORE,193.2,48.3,F,76
57013,C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,161.0,40.25,M,40
57014,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,161.0,40.25,M,30
57015,C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,333.0,83.25,M,53
57113,JWT,Airlines,Online,Value Plan,No,11,INDIA,50.0,20.0,M,118
57115,LWC,Travel Agency,Online,Annual Travel Protect Platinum,Yes,368,UNITED STATES,323.4,210.21,F,39
57116,LWC,Travel Agency,Online,Annual Travel Protect Silver,No,444,CHINA,165.0,107.25,F,48
57117,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,14,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,M,77
57118,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,14,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,M,39
57119,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,24,ITALY,63.5,41.27,F,24
57120,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,15,ITALY,39.5,25.68,M,26
57121,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,19,HONG KONG,41.5,26.98,F,63
57122,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,15,JAPAN,37.5,24.38,M,33
57123,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,12,INDONESIA,0.0,16.25,F,29
57132,JZI,Airlines,Online,Basic Plan,No,11,THAILAND,30.0,10.5,M,66
57133,JZI,Airlines,Online,Basic Plan,No,37,INDONESIA,22.0,7.7,M,78
57134,JZI,Airlines,Online,Basic Plan,No,18,INDONESIA,22.0,7.7,M,63
57135,JZI,Airlines,Online,Basic Plan,No,13,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,M,60
57136,JZI,Airlines,Online,Basic Plan,No,64,CHINA,40.0,14.0,F,30
57137,JZI,Airlines,Online,Basic Plan,No,10,VIET NAM,22.0,7.7,F,37
57138,JZI,Airlines,Online,Basic Plan,No,13,INDONESIA,22.0,7.7,M,74
57139,JZI,Airlines,Online,Basic Plan,No,9,MYANMAR,18.0,6.3,F,28
57140,JZI,Airlines,Online,Basic Plan,No,85,INDIA,35.0,12.25,M,33
57141,JZI,Airlines,Online,Basic Plan,No,7,INDONESIA,18.0,6.3,F,45
57142,JZI,Airlines,Online,Basic Plan,No,73,HONG KONG,35.0,12.25,M,28
57143,JZI,Airlines,Online,Basic Plan,No,4,INDIA,22.0,7.7,M,51
57144,JZI,Airlines,Online,Basic Plan,No,4,THAILAND,18.0,6.3,M,57
57145,JZI,Airlines,Online,Basic Plan,No,23,MALAYSIA,22.0,7.7,M,21
57146,JZI,Airlines,Online,Basic Plan,No,32,CHINA,35.0,12.25,M,31
57147,JZI,Airlines,Online,Value Plan,No,36,AUSTRALIA,58.0,20.3,M,49
57148,JZI,Airlines,Online,Value Plan,No,41,UNITED STATES,96.0,33.6,M,66
57149,JZI,Airlines,Online,Value Plan,No,7,"TAIWAN, PROVINCE OF CHINA",45.0,15.75,M,36
57150,JZI,Airlines,Online,Value Plan,No,103,FRANCE,208.0,72.8,M,65
57151,ART,Airlines,Online,Value Plan,No,18,CHINA,40.0,14.0,F,50
57152,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,20.0,5.0,F,54
57153,C2B,Airlines,Online,Bronze Plan,No,29,SINGAPORE,25.2,6.3,F,52
57154,C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,50.0,12.5,F,28
57155,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,21.0,5.25,F,44
57156,C2B,Airlines,Online,Bronze Plan,No,36,SINGAPORE,72.0,18.0,M,34
57157,C2B,Airlines,Online,Bronze Plan,Yes,13,SINGAPORE,40.0,10.0,F,27
57158,C2B,Airlines,Online,Bronze Plan,Yes,28,SINGAPORE,50.0,12.5,M,36
57159,C2B,Airlines,Online,Bronze Plan,Yes,119,SINGAPORE,148.0,37.0,F,41
57160,C2B,Airlines,Online,Bronze Plan,No,29,SINGAPORE,120.0,30.0,M,20
57161,C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,22.5,5.63,M,29
